row,column,cor,p
Nonverbal.Reasoning.Standard.Score,Raw.Social.Responsiveness.1,-0.024221519165369933,0.7008451817075947
Spatial.Standard.Score,Raw.Social.Responsiveness.1,-0.07327652487870313,0.24456979314441618
General.Conceptual.Ability.Standard.Score,Raw.Social.Responsiveness.1,-0.07580228781678508,0.22864227850199326
Spatial.Nonverbal.Composite.Standard.Score,Raw.Social.Responsiveness.1,-0.06548901213614368,0.3053062762020686
Communication.Standard.Score,Raw.Social.Responsiveness.1,-0.24151326884977123,1.1129267927190156e-4
Living.Skills.Standard.Score,Raw.Social.Responsiveness.1,-0.21672922549933132,5.309509608819596e-4
Socialization.Standard.Score,Raw.Social.Responsiveness.1,-0.2206466234679329,4.173955549438002e-4
Adaptive.Behavior.Composite.Standard.Score,Raw.Social.Responsiveness.1,-0.24051398115861192,1.1904910178039962e-4
Social.Awareness,Raw.Social.Responsiveness.1,0.28892362830469975,3.561863382461894e-6
Social.Cognition,Raw.Social.Responsiveness.1,0.2662020212778633,2.1580987763503146e-5
Social.Communication,Raw.Social.Responsiveness.1,0.31618548454136264,3.4774293800055034e-7
Social.Motivation,Raw.Social.Responsiveness.1,0.3472755218380311,1.8179536098728022e-8
Restricted.Interest.and.Repetitive.Behavior,Raw.Social.Responsiveness.1,0.2794391797397589,1.1596162299731816e-5
Awareness.T.Score,Raw.Social.Responsiveness.1,0.28583225605332635,4.569296046419424e-6
Cognition.T.Score,Raw.Social.Responsiveness.1,0.26430529385539253,2.481469854354046e-5
Communication.T.Score,Raw.Social.Responsiveness.1,0.3158066512098313,3.597567621582698e-7
Motivation.T.Score,Raw.Social.Responsiveness.1,0.343089805647526,2.757352079996167e-8
Restricted.Repetitive.Behavior.T.Score,Raw.Social.Responsiveness.1,0.28546419056883365,7.336676063562919e-6
Total.Raw.Score,Raw.Social.Responsiveness.1,0.31869677321893064,2.931180884679918e-7
Total.T.Score,Raw.Social.Responsiveness.1,0.31838665830020574,3.014270288925758e-7
Recalling.Sentences.Scaled.Score,Raw.Social.Responsiveness.1,-0.12588907290677093,0.04676490760168983
Formulated.Sentences.Scaled.Score,Raw.Social.Responsiveness.1,-0.042637639896675815,0.5038974326589842
Concepts...Following.Directions.Scaled.Score,Raw.Social.Responsiveness.1,-0.14310375139571307,0.09776488278128248
Word.Classes.2...Receptive.Scaled.Score,Raw.Social.Responsiveness.1,-0.1824983598730268,0.007871095747033152
Word.Classes.2..Expressive.Scaled.Score,Raw.Social.Responsiveness.1,-0.12480368772913879,0.06778087018212187
Word.Classes.2...Total.Scaled.Score,Raw.Social.Responsiveness.1,-0.17401322695408772,0.009707152279046838
Word.Definitions.Scaled.Score,Raw.Social.Responsiveness.1,-0.09351131677397177,0.3223722322372806
Word.Structure.Scaled.Score,Raw.Social.Responsiveness.1,-0.5579402256878467,0.00203497365623706
Core.Language.Scaled.Score,Raw.Social.Responsiveness.1,-0.11629508792574501,0.07152678748084762
FORM,Raw.Social.Responsiveness.1,0.05834712540396817,0.3582480058429567
Stereotyped.Behavior,Raw.Social.Responsiveness.1,0.2309399138659465,2.4428222373940045e-4
Self.Injurous.Behavior,Raw.Social.Responsiveness.1,0.250202131817085,6.781373517084077e-5
Compulsive.Behavior,Raw.Social.Responsiveness.1,0.2967458010608655,1.963595160692222e-6
Ritualistic.Behavior,Raw.Social.Responsiveness.1,0.28671964069618644,4.450112327081257e-6
Sameness.Behavior,Raw.Social.Responsiveness.1,0.26529425614400093,2.3075415650275488e-5
Restricted.Behavior,Raw.Social.Responsiveness.1,0.26152849583458565,3.038477311179122e-5
Total.Score,Raw.Social.Responsiveness.1,0.3125315103311868,4.815986538453387e-7
Sensory.Seeking,Raw.Social.Responsiveness.1,-0.23720693091984618,0.027873265427958094
Emotionally.Reactive,Raw.Social.Responsiveness.1,-0.37336509361746284,3.990184347575365e-4
Low.Eudurance.Tone,Raw.Social.Responsiveness.1,-0.32586908900366285,0.0022000832566346773
Oral.Sensory.Sensitivity,Raw.Social.Responsiveness.1,-0.10553105390867443,0.3335251591044053
Inattention.Distractibility,Raw.Social.Responsiveness.1,-0.3029643924326989,0.004576452817438792
Poor.RegistrationÂ.,Raw.Social.Responsiveness.1,-0.3801312082691254,3.060500020053425e-4
Sensory.Sensitivity,Raw.Social.Responsiveness.1,-0.2413587706122838,0.025173836068730804
Sedentary,Raw.Social.Responsiveness.1,-0.26160221191215777,0.014973040780076108
Fine.Motor.Perceptual,Raw.Social.Responsiveness.1,-0.35826665290912546,7.066626677325605e-4
Low.Registration,Raw.Social.Responsiveness.1,0.1885551527788151,0.01958791829016837
Sensation.Seeking,Raw.Social.Responsiveness.1,-0.2166002173082884,0.007161765056890701
Sensory.Sensitivity.1,Raw.Social.Responsiveness.1,0.20311948862109855,0.012371560513602775
Sensation.Avoiding,Raw.Social.Responsiveness.1,0.261588819533234,0.0011768574068897752
SCQ.Total,Raw.Social.Responsiveness.1,0.25461764057947195,4.640898968544249e-5
Plan.Organize,Raw.Social.Responsiveness.1,0.3400062741800741,3.9772249049718766e-8
Organization.of.Materials,Raw.Social.Responsiveness.1,0.25512917633788884,4.804224952481562e-5
Monitor,Raw.Social.Responsiveness.1,0.33907419753463386,4.3542844441191164e-8
Inhibit,Raw.Social.Responsiveness.1,0.2694748916726733,1.691827862071449e-5
Shift,Raw.Social.Responsiveness.1,0.3525552503081162,1.14086469160668e-8
Emotional.Control,Raw.Social.Responsiveness.1,0.26305156651203415,2.7198095639446862e-5
Initiate,Raw.Social.Responsiveness.1,0.3344456038313877,6.797467655417222e-8
Working.Memory,Raw.Social.Responsiveness.1,0.3020710381299048,1.255435194691401e-6
Behavioral.Regulation.Index,Raw.Social.Responsiveness.1,0.31883059382462586,2.8960091613683403e-7
Metacognition.Index,Raw.Social.Responsiveness.1,0.34522423978737454,2.3821135286539175e-8
Global.Executive.Composite,Raw.Social.Responsiveness.1,0.3530124887652407,1.0889811274950034e-8
Negativity,Raw.Social.Responsiveness.1,0.2799529538402771,8.043390183809507e-5
Inconsistency,Raw.Social.Responsiveness.1,0.19893782113494257,0.005544718902596557
Raw.Social.Responsiveness,Raw.Social.Responsiveness.1,0.3352883681035738,7.402096797726188e-7
Social.Responsiveness.T.Score,Raw.Social.Responsiveness.1,0.33789236165815983,5.995217411403075e-7
Age.of.single.word,Social.Responsiveness.T.Score.1,-0.03219036733855478,0.7161745788731857
Age.of.first.phrase,Social.Responsiveness.T.Score.1,7.238586506805034e-4,0.9935041490907106
Loss.of.Language.,Social.Responsiveness.T.Score.1,0.0761286032616006,0.38931157554954554
Social.Total,Social.Responsiveness.T.Score.1,0.1483822253625651,0.08828332905284597
Communication.Total,Social.Responsiveness.T.Score.1,0.14953203081908042,0.08581818877000447
Behavioral.Total,Social.Responsiveness.T.Score.1,0.08500806273391409,0.3306183332496926
Social.Affect.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score.1,0.013717298144218093,0.8740622710259109
Behavioral.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score.1,0.08065556350438109,0.350594224031056
ADOS.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score.1,0.042549199185806796,0.6228272225916975
Comparison.Score...New.Algorithm..Mod4.,Social.Responsiveness.T.Score.1,0.08837625761710913,0.30624833652676076
Verbal.Standard.Score,Social.Responsiveness.T.Score.1,-0.09407111390909581,0.1348702371710817
Nonverbal.Reasoning.Standard.Score,Social.Responsiveness.T.Score.1,-0.024523908507386307,0.6972928126287115
Spatial.Standard.Score,Social.Responsiveness.T.Score.1,-0.07301082044723324,0.24628926247180472
General.Conceptual.Ability.Standard.Score,Social.Responsiveness.T.Score.1,-0.07594811505047862,0.2277456482384954
Spatial.Nonverbal.Composite.Standard.Score,Social.Responsiveness.T.Score.1,-0.06827676726746715,0.285133524238679
Communication.Standard.Score,Social.Responsiveness.T.Score.1,-0.24251066283928588,1.040254020177045e-4
Living.Skills.Standard.Score,Social.Responsiveness.T.Score.1,-0.2175818298211942,5.040396015167925e-4
Socialization.Standard.Score,Social.Responsiveness.T.Score.1,-0.22072282945861293,4.1542886535506085e-4
Adaptive.Behavior.Composite.Standard.Score,Social.Responsiveness.T.Score.1,-0.24104466516664194,1.1486900334878314e-4
Social.Awareness,Social.Responsiveness.T.Score.1,0.2921675566362538,2.7339289778716136e-6
Social.Cognition,Social.Responsiveness.T.Score.1,0.2674022292460098,1.974529261405955e-5
Social.Communication,Social.Responsiveness.T.Score.1,0.3183101723528886,2.8717775579778504e-7
Social.Motivation,Social.Responsiveness.T.Score.1,0.34956289405109764,1.4440903139956163e-8
Restricted.Interest.and.Repetitive.Behavior,Social.Responsiveness.T.Score.1,0.28017472285721967,1.0972090611183205e-5
Awareness.T.Score,Social.Responsiveness.T.Score.1,0.28935932929267777,3.438178371784062e-6
Cognition.T.Score,Social.Responsiveness.T.Score.1,0.2657297919622529,2.234658995847738e-5
Communication.T.Score,Social.Responsiveness.T.Score.1,0.3182287604096569,2.8929910889097243e-7
Motivation.T.Score,Social.Responsiveness.T.Score.1,0.3452721152883257,2.2207667260687458e-8
Restricted.Repetitive.Behavior.T.Score,Social.Responsiveness.T.Score.1,0.2866702278583326,6.68569721362644e-6
Total.Raw.Score,Social.Responsiveness.T.Score.1,0.3202495888311193,2.5471293652046256e-7
Total.T.Score,Social.Responsiveness.T.Score.1,0.32039490773605817,2.5137700898625326e-7
Recalling.Sentences.Scaled.Score,Social.Responsiveness.T.Score.1,-0.1301388242639989,0.039771400275440794
Formulated.Sentences.Scaled.Score,Social.Responsiveness.T.Score.1,-0.04692193011657313,0.46197448201991254
Concepts...Following.Directions.Scaled.Score,Social.Responsiveness.T.Score.1,-0.15440213623263657,0.0737684321048595
Word.Classes.2...Receptive.Scaled.Score,Social.Responsiveness.T.Score.1,-0.18464854973572564,0.007157902541104599
Word.Classes.2..Expressive.Scaled.Score,Social.Responsiveness.T.Score.1,-0.12670779271823393,0.06366024205216925
Word.Classes.2...Total.Scaled.Score,Social.Responsiveness.T.Score.1,-0.1759202743846296,0.008925892894196208
Word.Definitions.Scaled.Score,Social.Responsiveness.T.Score.1,-0.09329596349096493,0.3234927736729132
Word.Structure.Scaled.Score,Social.Responsiveness.T.Score.1,-0.5693165933124884,0.0015673499146831027
Core.Language.Scaled.Score,Social.Responsiveness.T.Score.1,-0.1212028263228015,0.06028230499425824
FORM,Social.Responsiveness.T.Score.1,0.05574386735060371,0.38013180613642805
Stereotyped.Behavior,Social.Responsiveness.T.Score.1,0.23461529378378132,1.9282904509232424e-4
Self.Injurous.Behavior,Social.Responsiveness.T.Score.1,0.2526365422406046,5.7244417303259354e-5
Compulsive.Behavior,Social.Responsiveness.T.Score.1,0.29853171817985424,1.691747413934408e-6
Ritualistic.Behavior,Social.Responsiveness.T.Score.1,0.28755960098988725,4.160263150421173e-6
Sameness.Behavior,Social.Responsiveness.T.Score.1,0.2663333630195016,2.1372501689098655e-5
Restricted.Behavior,Social.Responsiveness.T.Score.1,0.2634535482804753,2.641129974545464e-5
Total.Score,Social.Responsiveness.T.Score.1,0.3148549350584265,3.9172031396361717e-7
Sensory.Seeking,Social.Responsiveness.T.Score.1,-0.23995453565912564,0.026060830676215563
Emotionally.Reactive,Social.Responsiveness.T.Score.1,-0.36664365916809116,5.163987887844002e-4
Low.Eudurance.Tone,Social.Responsiveness.T.Score.1,-0.32129474743643677,0.0025581903233453662
Oral.Sensory.Sensitivity,Social.Responsiveness.T.Score.1,-0.1085255554851594,0.31991184368916237
Inattention.Distractibility,Social.Responsiveness.T.Score.1,-0.296206874354236,0.005620318789548051
Poor.RegistrationÂ.,Social.Responsiveness.T.Score.1,-0.3748336344871083,3.7687817392795253e-4
Sensory.Sensitivity,Social.Responsiveness.T.Score.1,-0.24303987398826188,0.02414582749939531
Sedentary,Social.Responsiveness.T.Score.1,-0.2536606455200106,0.018442440144307515
Fine.Motor.Perceptual,Social.Responsiveness.T.Score.1,-0.3566009365695915,7.513862809505056e-4
Low.Registration,Social.Responsiveness.T.Score.1,0.1868869915540657,0.020715752668748477
Sensation.Seeking,Social.Responsiveness.T.Score.1,-0.21389400782664314,0.007935003296671628
Sensory.Sensitivity.1,Social.Responsiveness.T.Score.1,0.2036209990044746,0.012152890676291328
Sensation.Avoiding,Social.Responsiveness.T.Score.1,0.2598997296129086,0.0012697605310139082
SCQ.Total,Social.Responsiveness.T.Score.1,0.2550872551267091,4.488429048610243e-5
Plan.Organize,Social.Responsiveness.T.Score.1,0.336381304657774,5.647283973786443e-8
Organization.of.Materials,Social.Responsiveness.T.Score.1,0.25180713323841303,6.0657755759807586e-5
Monitor,Social.Responsiveness.T.Score.1,0.3371543374025909,5.2424424357155885e-8
Inhibit,Social.Responsiveness.T.Score.1,0.2733179259968999,1.2660895488458834e-5
Shift,Social.Responsiveness.T.Score.1,0.3535700796743874,1.0287897644900568e-8
Emotional.Control,Social.Responsiveness.T.Score.1,0.26503840745069784,2.3513975511590957e-5
Initiate,Social.Responsiveness.T.Score.1,0.3318350575216034,8.710598997652141e-8
Working.Memory,Social.Responsiveness.T.Score.1,0.30172743005327474,1.292545306341708e-6
Behavioral.Regulation.Index,Social.Responsiveness.T.Score.1,0.3213883715861248,2.2966934176693599e-7
Metacognition.Index,Social.Responsiveness.T.Score.1,0.34305883513711105,2.9501428633338378e-8
Global.Executive.Composite,Social.Responsiveness.T.Score.1,0.3522519858580515,1.1765848295652859e-8
Negativity,Social.Responsiveness.T.Score.1,0.28000882099858765,8.015924860949042e-5
Inconsistency,Social.Responsiveness.T.Score.1,0.20116426014406416,0.005027853226194701
Raw.Social.Responsiveness,Social.Responsiveness.T.Score.1,0.32744036818884564,1.3811373551497752e-6
Social.Responsiveness.T.Score,Social.Responsiveness.T.Score.1,0.3299079768322911,1.1372986881141856e-6
Raw.Social.Responsiveness.1,Social.Responsiveness.T.Score.1,0.9991834285971473,0
Age.of.single.word,Anxious.Depressed,0.011315104530291551,0.8785056625805199
Age.of.first.phrase,Anxious.Depressed,0.005566745245004996,0.9400529499549717
Loss.of.Language.,Anxious.Depressed,-0.1302784541549691,0.07714302988590371
Social.Total,Anxious.Depressed,-0.06582768564890205,0.3681447132728648
Communication.Total,Anxious.Depressed,-0.06244170956374357,0.39334323838408447
Behavioral.Total,Anxious.Depressed,0.16825389432255597,0.02065197401225438
Social.Affect.Total...New.Algorithm..Mod4.,Anxious.Depressed,-0.06546862917950115,0.3682155549774888
Behavioral.Total...New.Algorithm..Mod4.,Anxious.Depressed,0.01835141455120422,0.8010580917477379
ADOS.Total...New.Algorithm..Mod4.,Anxious.Depressed,-0.051041121078159724,0.4831600482764564
Comparison.Score...New.Algorithm..Mod4.,Anxious.Depressed,-0.04131930989838324,0.5703485965776527
Verbal.Standard.Score,Anxious.Depressed,-0.0781221884876402,0.10531290103627633
Nonverbal.Reasoning.Standard.Score,Anxious.Depressed,-0.1323061135984689,0.00594368120187605
Spatial.Standard.Score,Anxious.Depressed,-0.18209335711464086,1.4399452118585288e-4
General.Conceptual.Ability.Standard.Score,Anxious.Depressed,-0.14729516429504966,0.0021709940013872053
Spatial.Nonverbal.Composite.Standard.Score,Anxious.Depressed,-0.15347963632548428,0.001758953709159794
Communication.Standard.Score,Anxious.Depressed,-0.33590147691153316,1.3726797476465435e-12
Living.Skills.Standard.Score,Anxious.Depressed,-0.34011902029524377,6.479261571712414e-13
Socialization.Standard.Score,Anxious.Depressed,-0.4212534093113912,0
Adaptive.Behavior.Composite.Standard.Score,Anxious.Depressed,-0.3913097331546497,0
Social.Awareness,Anxious.Depressed,0.47969856765584445,0
Social.Cognition,Anxious.Depressed,0.5165839687050975,0
Social.Communication,Anxious.Depressed,0.5471341377735623,0
Social.Motivation,Anxious.Depressed,0.5954361956916924,0
Restricted.Interest.and.Repetitive.Behavior,Anxious.Depressed,0.5131685799733168,0
Awareness.T.Score,Anxious.Depressed,0.49539434592622095,0
Cognition.T.Score,Anxious.Depressed,0.5229708739807561,0
Communication.T.Score,Anxious.Depressed,0.549869913537613,0
Motivation.T.Score,Anxious.Depressed,0.5988090273081571,0
Restricted.Repetitive.Behavior.T.Score,Anxious.Depressed,0.5391881859289499,0
Total.Raw.Score,Anxious.Depressed,0.5707993157830785,0
Total.T.Score,Anxious.Depressed,0.5743752600869901,0
Recalling.Sentences.Scaled.Score,Anxious.Depressed,-0.1174658010623858,0.016273381008916843
Formulated.Sentences.Scaled.Score,Anxious.Depressed,-0.11520460463340922,0.018749073828445262
Concepts...Following.Directions.Scaled.Score,Anxious.Depressed,-0.09229232329267806,0.17255779550820582
Word.Classes.2...Receptive.Scaled.Score,Anxious.Depressed,-0.11720576535467223,0.02927363115226589
Word.Classes.2..Expressive.Scaled.Score,Anxious.Depressed,-0.11974503257861831,0.025282990339307254
Word.Classes.2...Total.Scaled.Score,Anxious.Depressed,-0.13199353120958926,0.011830394533732802
Word.Definitions.Scaled.Score,Anxious.Depressed,-0.05588566285561224,0.4377548183344113
Word.Structure.Scaled.Score,Anxious.Depressed,0.13827178783170319,0.32829208361736173
Core.Language.Scaled.Score,Anxious.Depressed,-0.09641545069311004,0.057443793689520906
FORM,Anxious.Depressed,0.02745847572997657,0.5742307141024583
Stereotyped.Behavior,Anxious.Depressed,0.3384749420745586,7.500666754367558e-13
Self.Injurous.Behavior,Anxious.Depressed,0.4116966285551947,0
Compulsive.Behavior,Anxious.Depressed,0.36882037648629873,3.9968028886505635e-15
Ritualistic.Behavior,Anxious.Depressed,0.4405778625412367,0
Sameness.Behavior,Anxious.Depressed,0.4845944537366448,0
Restricted.Behavior,Anxious.Depressed,0.39622112918293434,0
